Route_id,Route_name,stop_name_from,id_from,stop_name_to,id_tp
6,L Owl, Woodside Ave & Portola Dr,16937, Woodside Ave & Ulloa St,16939
6,L Owl, Woodside Ave & Ulloa St,16939, Woodside Ave & Hernandez Ave,16934
6,L Owl, Woodside Ave & Hernandez Ave,16934, Ulloa St & Lenox Way,16738
6,L Owl, Ulloa St & Lenox Way,16738, Ulloa St & Forest Side Ave,16736
6,L Owl, Ulloa St & Forest Side Ave,16736, 15th Ave & Taraval St,13266
6,L Owl, 15th Ave & Taraval St,13266, Taraval St & 19th Ave,16616
6,L Owl, Taraval St & 19th Ave,16616, Taraval St & 23rd Ave,16620
6,L Owl, Taraval St & 23rd Ave,16620, Taraval St & 26th Ave,16622
6,L Owl, Taraval St & 26th Ave,16622, Taraval St & 30th Ave,16626
6,L Owl, Taraval St & 30th Ave,16626, Taraval St & 32nd Ave,16628
6,L Owl, Taraval St & 32nd Ave,16628, Taraval St & Sunset Blvd,16640
6,L Owl, Taraval St & Sunset Blvd,16640, Taraval St & 40th Ave,16632
6,L Owl, Taraval St & 40th Ave,16632, Taraval St & 42nd Ave,16634
6,L Owl, Taraval St & 42nd Ave,16634, Taraval St & 44th Ave,16636
6,L Owl, Taraval St & 44th Ave,16636, Taraval St & 46th Ave,16638
6,L Owl, Taraval St & 46th Ave,16638, 46th Ave & Ulloa St,13600
6,L Owl, 46th Ave & Ulloa St,13600, 46th Ave & Vicente St,13602
6,L Owl, 46th Ave & Vicente St,13602, Vicente St & 47th Ave,16836
6,L Owl, Vicente St & 47th Ave,16836, Wawona St & 46th Ave (SF Zoo),16932
7,L Taraval Bus, Wawona St & 46th Ave (SF Zoo),16932, 46th Ave & Vicente St,13603
7,L Taraval Bus, 46th Ave & Vicente St,13603, 46th Ave & Ulloa St,13601
7,L Taraval Bus, 46th Ave & Ulloa St,13601, 46th Ave & Taraval St,13599
7,L Taraval Bus, 46th Ave & Taraval St,13599, Taraval St & 44th Ave,16637
7,L Taraval Bus, Taraval St & 44th Ave,16637, Taraval St & 42nd Ave,16635
7,L Taraval Bus, Taraval St & 42nd Ave,16635, Taraval St & 40th Ave,16633
7,L Taraval Bus, Taraval St & 40th Ave,16633, Taraval St & Sunset Blvd,16641
7,L Taraval Bus, Taraval St & Sunset Blvd,16641, Taraval St & 32nd Ave,16629
7,L Taraval Bus, Taraval St & 32nd Ave,16629, Taraval St & 30th Ave,16627
7,L Taraval Bus, Taraval St & 30th Ave,16627, Taraval St & 26th Ave,16623
7,L Taraval Bus, Taraval St & 26th Ave,16623, Taraval St & 22nd Ave,16619
7,L Taraval Bus, Taraval St & 22nd Ave,16619, Taraval St & 19th Ave,16617
7,L Taraval Bus, Taraval St & 19th Ave,16617, Taraval St & 17th Ave,16615
7,L Taraval Bus, Taraval St & 17th Ave,16615, Taraval St & 15th Ave,18111
7,L Taraval Bus, Taraval St & 15th Ave,18111, Ulloa St & Forest Side Ave,16737
7,L Taraval Bus, Ulloa St & Forest Side Ave,16737, Ulloa St & West Portal Ave,17976
7,L Taraval Bus, Ulloa St & West Portal Ave,17976, Ulloa St & Claremont Blvd,18039
7,L Taraval Bus, Ulloa St & Claremont Blvd,18039, Portola Dr & O Shaughnessy Blvd,16121
7,L Taraval Bus, Portola Dr & O Shaughnessy Blvd,16121, Portola Dr & Clipper St,16012
7,L Taraval Bus, Portola Dr & Clipper St,16012, Market St & Clayton St,15663
7,L Taraval Bus, Market St & Clayton St,15663, Market St & Castro St,15665
7,L Taraval Bus, Market St & Castro St,15665, Market St & Noe St,15687
7,L Taraval Bus, Market St & Noe St,15687, Market St & Sanchez St,15691
7,L Taraval Bus, Market St & Sanchez St,15691, Market St & Church St,15662
7,L Taraval Bus, Market St & Church St,15662, Market St & Dolores St,15668
7,L Taraval Bus, Market St & Dolores St,15668, Market St & Guerrero St,15675
7,L Taraval Bus, Market St & Guerrero St,15675, Market St & Gough St,15673
7,L Taraval Bus, Market St & Gough St,15673, Market St & South Van Ness Ave,15692
7,L Taraval Bus, Market St & South Van Ness Ave,15692, Market St & 9th St,15652
7,L Taraval Bus, Market St & 9th St,15652, Market St & 8th St,15651
7,L Taraval Bus, Market St & 8th St,15651, Market St & 7th St,15650
7,L Taraval Bus, Market St & 7th St,15650, Market St & 6th St,15647
7,L Taraval Bus, Market St & 6th St,15647, Market St & 5th St,15645
7,L Taraval Bus, Market St & 5th St,15645, Market St & 4th St,15643
7,L Taraval Bus, Market St & 4th St,15643, Market St & 3rd St,15640
7,L Taraval Bus, Market St & 3rd St,15640, Market St & New Montgomery St,15685
7,L Taraval Bus, Market St & New Montgomery St,15685, Market St & 1st St,17264
7,L Taraval Bus, Market St & 1st St,17264, Market St & Beale St,15658
7,L Taraval Bus, Market St & Beale St,15658, Spear St & Market St,16475
7,L Taraval Bus, Spear St & Market St,16475, Steuart St & Mission St,16497
7,L Taraval Bus, Steuart St & Mission St,16497, Steuart St & Market St,16501
7,L Taraval Bus, Steuart St & Market St,16501, Market St & Drumm St,15669
7,L Taraval Bus, Market St & Drumm St,15669, Market St & Battery St,15657
7,L Taraval Bus, Market St & Battery St,15657, Market St & 2nd St,15639
7,L Taraval Bus, Market St & 2nd St,15639, Market St & Kearny St,15678
7,L Taraval Bus, Market St & Kearny St,15678, Market St & Stockton St,15694
7,L Taraval Bus, Market St & Stockton St,15694, Market St & 5th St,15655
7,L Taraval Bus, Market St & 5th St,15655, Market St & Taylor St,15695
7,L Taraval Bus, Market St & Taylor St,15695, Market St & 7th St,15656
7,L Taraval Bus, Market St & 7th St,15656, Market St & Hyde St,15676
7,L Taraval Bus, Market St & Hyde St,15676, Market St & Larkin St,15680
7,L Taraval Bus, Market St & Larkin St,15680, Market St & Van Ness Ave,15696
7,L Taraval Bus, Market St & Van Ness Ave,15696, Market St & Gough St,15672
7,L Taraval Bus, Market St & Gough St,15672, Market St & Laguna St,15681
7,L Taraval Bus, Market St & Laguna St,15681, Market St & Buchanan St,15659
7,L Taraval Bus, Market St & Buchanan St,15659, Market St & Church St,15661
7,L Taraval Bus, Market St & Church St,15661, Market St & Sanchez St,15690
7,L Taraval Bus, Market St & Sanchez St,15690, Market St & 16th St,15654
7,L Taraval Bus, Market St & 16th St,15654, Market St & Castro St,15667
7,L Taraval Bus, Market St & Castro St,15667, Market St & Clayton St,18015
7,L Taraval Bus, Market St & Clayton St,18015, Portola Dr & Burnett Ave,16010
7,L Taraval Bus, Portola Dr & Burnett Ave,16010, Woodside Ave & Portola Dr,16937
7,L Taraval Bus, Woodside Ave & Portola Dr,16937, Ulloa St & Lenox Way,16738
7,L Taraval Bus, Ulloa St & Lenox Way,16738, Ulloa St & Forest Side Ave,16736
7,L Taraval Bus, Ulloa St & Forest Side Ave,16736, 15th Ave & Taraval St,13266
7,L Taraval Bus, 15th Ave & Taraval St,13266, Taraval St & 19th Ave,16616
7,L Taraval Bus, Taraval St & 19th Ave,16616, Taraval St & 23rd Ave,16620
7,L Taraval Bus, Taraval St & 23rd Ave,16620, Taraval St & 26th Ave,16622
7,L Taraval Bus, Taraval St & 26th Ave,16622, Taraval St & 30th Ave,16626
7,L Taraval Bus, Taraval St & 30th Ave,16626, Taraval St & 32nd Ave,16628
7,L Taraval Bus, Taraval St & 32nd Ave,16628, Taraval St & Sunset Blvd,16640
7,L Taraval Bus, Taraval St & Sunset Blvd,16640, Taraval St & 40th Ave,16632
7,L Taraval Bus, Taraval St & 40th Ave,16632, Taraval St & 42nd Ave,16634
7,L Taraval Bus, Taraval St & 42nd Ave,16634, Taraval St & 44th Ave,16636
7,L Taraval Bus, Taraval St & 44th Ave,16636, Taraval St & 46th Ave,16638
7,L Taraval Bus, Taraval St & 46th Ave,16638, 46th Ave & Ulloa St,13600
7,L Taraval Bus, 46th Ave & Ulloa St,13600, 46th Ave & Vicente St,13602
7,L Taraval Bus, 46th Ave & Vicente St,13602, Vicente St & 47th Ave,16836
7,L Taraval Bus, Vicente St & 47th Ave,16836, Wawona St & 46th Ave (SF Zoo),16932
8,M Ocean View, San Jose Ave & Geneva Ave,16262, San Jose Ave & Mt Vernon Ave,17111
8,M Ocean View, San Jose Ave & Mt Vernon Ave,17111, San Jose Ave & Lakeview Ave,16265
8,M Ocean View, San Jose Ave & Lakeview Ave,16265, San Jose Ave & Farallones St,16257
8,M Ocean View, San Jose Ave & Farallones St,16257, Broad St & Plymouth Ave,13718
8,M Ocean View, Broad St & Plymouth Ave,13718, Broad St & Capitol Ave,13715
8,M Ocean View, Broad St & Capitol Ave,13715, Broad St & Orizaba Ave,13717
8,M Ocean View, Broad St & Orizaba Ave,13717, Randolph St & Bright St,16174
8,M Ocean View, Randolph St & Bright St,16174, Randolph St & Arch St,16172
8,M Ocean View, Randolph St & Arch St,16172, 19th Ave & Randolph St,13385
8,M Ocean View, 19th Ave & Randolph St,13385, 19th Ave & Junipero Serra Blvd,13361
8,M Ocean View, 19th Ave & Junipero Serra Blvd,13361, 19th Ave & Holloway Ave (SF State),17065
8,M Ocean View, 19th Ave & Holloway Ave (SF State),17065, 19th Ave & Winston Dr (Stonestown),17449
8,M Ocean View, 19th Ave & Winston Dr (Stonestown),17449, Right Of Way/Eucalyptus Dr,16220
8,M Ocean View, Right Of Way/Eucalyptus Dr,16220, Right Of Way/Ocean Ave,16224
8,M Ocean View, Right Of Way/Ocean Ave,16224, West Portal Ave & Sloat Blvd (Saint Francis Cir),17109
8,M Ocean View, West Portal Ave & Sloat Blvd (Saint Francis Cir),17109, West Portal Ave & 14th Ave,16898
8,M Ocean View, West Portal Ave & 14th Ave,16898, West Portal Station,16740
8,M Ocean View, West Portal Station,16740, Forest Hill Station,15730
8,M Ocean View, Forest Hill Station,15730, Castro Station,15728
8,M Ocean View, Castro Station,15728, Church Station,15726
8,M Ocean View, Church Station,15726, Van Ness Station,15419
8,M Ocean View, Van Ness Station,15419, Civic Center Station,15727
8,M Ocean View, Civic Center Station,15727, Powell Station,15417
8,M Ocean View, Powell Station,15417, Montgomery Station,15731
8,M Ocean View, Montgomery Station,15731, Embarcadero Station,16992
8,M Ocean View,Embarcadero Station,17217,Montgomery Station,16994
8,M Ocean View,Montgomery Station,16994,Powell Station,16995
8,M Ocean View,Powell Station,16995,Civic Center Station,16997
8,M Ocean View,Civic Center Station,16997,Van Ness Station,16996
8,M Ocean View,Van Ness Station,16996,Church Station,16998
8,M Ocean View,Church Station,16998,Castro Station,16991
8,M Ocean View,Castro Station,16991,Forest Hill Station,16993
8,M Ocean View,Forest Hill Station,16993,West Portal Station,16739
8,M Ocean View,West Portal Station,16739,West Portal Ave & Ulloa St,17058
8,M Ocean View,West Portal Ave & Ulloa St,17058,West Portal Ave & 14th Ave,17125
8,M Ocean View,West Portal Ave & 14th Ave,17125,West Portal Ave & Sloat Blvd (Saint Francis Cir),16503
8,M Ocean View,West Portal Ave & Sloat Blvd (Saint Francis Cir),16503,Right Of Way/Ocean Ave,16223
8,M Ocean View,Right Of Way/Ocean Ave,16223,Right Of Way/Eucalyptus Dr,16219
8,M Ocean View,Right Of Way/Eucalyptus Dr,16219,19th Ave & Winston Dr (Stonestown),13403
8,M Ocean View,19th Ave & Winston Dr (Stonestown),13403,19th Ave & Holloway Ave (SF State),13358
8,M Ocean View,19th Ave & Holloway Ave (SF State),13358,19th Ave & Randolph St,13376
8,M Ocean View,19th Ave & Randolph St,13376,19th Ave & Randolph St,13387
8,M Ocean View,19th Ave & Randolph St,13387,Randolph St & Arch St,16173
8,M Ocean View,Randolph St & Arch St,16173,Randolph St & Bright St,16175
8,M Ocean View,Randolph St & Bright St,16175,Orizaba Ave & Broad St,15825
8,M Ocean View,Orizaba Ave & Broad St,15825,Broad St & Capitol Ave,13716
8,M Ocean View,Broad St & Capitol Ave,13716,Broad St & Plymouth Ave,13719
8,M Ocean View,Broad St & Plymouth Ave,13719,San Jose Ave & Farallones St,16259
8,M Ocean View,San Jose Ave & Farallones St,16259,San Jose Ave & Lakeview Ave,16266
8,M Ocean View,San Jose Ave & Lakeview Ave,16266,San Jose Ave & Mt Vernon Ave,16268
8,M Ocean View,San Jose Ave & Mt Vernon Ave,16268,San Jose Ave & Niagra Ave,16269
8,M Ocean View,San Jose Ave & Niagra Ave,16269,San Jose Ave & Geneva Ave,17165
9,M Ocean View Bus, San Jose Ave & Geneva Ave,16262, San Jose Ave & Mt Vernon Ave,17111
9,M Ocean View Bus, San Jose Ave & Mt Vernon Ave,17111, San Jose Ave & Lakeview Ave,16265
9,M Ocean View Bus, San Jose Ave & Lakeview Ave,16265, San Jose Ave & Farallones St,16257
9,M Ocean View Bus, San Jose Ave & Farallones St,16257, Broad St & Plymouth Ave,13718
9,M Ocean View Bus, Broad St & Plymouth Ave,13718, Broad St & Capitol Ave,13715
9,M Ocean View Bus, Broad St & Capitol Ave,13715, Broad St & Orizaba Ave,13717
9,M Ocean View Bus, Broad St & Orizaba Ave,13717, Randolph St & Bright St,16174
9,M Ocean View Bus, Randolph St & Bright St,16174, Randolph St & Arch St,16172
9,M Ocean View Bus, Randolph St & Arch St,16172, 19th Ave & Randolph St,13385
9,M Ocean View Bus, 19th Ave & Randolph St,13385, 19th Ave & Junipero Serra Blvd,13361
9,M Ocean View Bus, 19th Ave & Junipero Serra Blvd,13361, 19th Ave & Holloway Ave,10390
9,M Ocean View Bus, 19th Ave & Holloway Ave,10390, 19th Ave & Winston Dr,13402
9,M Ocean View Bus, 19th Ave & Winston Dr,13402, 19th Ave & Eucalyptus Dr,13355
9,M Ocean View Bus, 19th Ave & Eucalyptus Dr,13355, Ocean Ave & Muni Right of Way,16224
9,M Ocean View Bus, Ocean Ave & Muni Right of Way,16224, West Portal Ave & Sloat Blvd,17205
9,M Ocean View Bus, West Portal Ave & Sloat Blvd,17205, West Portal Ave & 14th Ave,16898
9,M Ocean View Bus, West Portal Ave & 14th Ave,16898, West Portal Ave & Ulloa St,17755
9,M Ocean View Bus, Ulloa St & West Portal Ave,17582, West Portal Ave & 14th Ave,17125
9,M Ocean View Bus, West Portal Ave & 14th Ave,17125, Junipero Serra Blvd & Sloat Blvd,15141
9,M Ocean View Bus, Junipero Serra Blvd & Sloat Blvd,15141, Ocean Ave & Muni Right of Way,17940
9,M Ocean View Bus, Ocean Ave & Muni Right of Way,17940, 19th Ave & Eucalyptus Dr,13354
9,M Ocean View Bus, 19th Ave & Eucalyptus Dr,13354, 19th Ave & Winston Dr,17448
9,M Ocean View Bus, 19th Ave & Winston Dr,17448, 19th Ave & Holloway Ave,13356
9,M Ocean View Bus, 19th Ave & Holloway Ave,13356, 19th Ave & Randolph St,13376
9,M Ocean View Bus, 19th Ave & Randolph St,13376, 19th Ave & Randolph St,13387
9,M Ocean View Bus, 19th Ave & Randolph St,13387, Randolph St & Arch St,16173
9,M Ocean View Bus, Randolph St & Arch St,16173, Randolph St & Bright St,16175
9,M Ocean View Bus, Randolph St & Bright St,16175, Orizaba Ave & Broad St,15825
9,M Ocean View Bus, Orizaba Ave & Broad St,15825, Broad St & Capitol Ave,13716
9,M Ocean View Bus, Broad St & Capitol Ave,13716, Broad St & Plymouth Ave,13719
9,M Ocean View Bus, Broad St & Plymouth Ave,13719, San Jose Ave & Farallones St,16259
9,M Ocean View Bus, San Jose Ave & Farallones St,16259, San Jose Ave & Lakeview Ave,16266
9,M Ocean View Bus, San Jose Ave & Lakeview Ave,16266, San Jose Ave & Mt Vernon Ave,16268
9,M Ocean View Bus, San Jose Ave & Mt Vernon Ave,16268, San Jose Ave & Niagra Ave,16269
9,M Ocean View Bus, San Jose Ave & Niagra Ave,16269, Geneva Ave/Balboa Park BART,14803
10,N Judah,Judah St & La Playa St (Ocean Beach),15223, Judah St & 46th Ave,15216
10,N Judah, Judah St & 46th Ave,15216, Judah St & 43rd Ave,15214
10,N Judah, Judah St & 43rd Ave,15214, Judah St & 40th Ave,15212
10,N Judah, Judah St & 40th Ave,15212, Judah St & Sunset Blvd,15225
10,N Judah, Judah St & Sunset Blvd,15225, Judah St & 34th Ave,15210
10,N Judah, Judah St & 34th Ave,15210, Judah St & 31st Ave,15208
10,N Judah, Judah St & 31st Ave,15208, Judah St & 28th Ave,15206
10,N Judah, Judah St & 28th Ave,15206, Judah St & 25th Ave,15204
10,N Judah, Judah St & 25th Ave,15204, Judah St & 22nd Ave,15201
10,N Judah, Judah St & 22nd Ave,15201, Judah St & 19th Ave,15200
10,N Judah, Judah St & 19th Ave,15200, Judah St & 15th Ave,15197
10,N Judah, Judah St & 15th Ave,15197, Judah St & Funston Ave,15220
10,N Judah, Judah St & Funston Ave,15220, Judah St & 12th Ave,15196
10,N Judah, Judah St & 12th Ave,15196, Judah St & 9th Ave,15194
10,N Judah, Judah St & 9th Ave,15194, Irving St & 8th Ave,17996
10,N Judah, Irving St & 8th Ave,17996, Irving St & 5th Ave,18031
10,N Judah, Irving St & 5th Ave,18031, Irving St & Arguello Blvd,15124
10,N Judah, Irving St & Arguello Blvd,15124, Carl St & Hillway Ave,13913
10,N Judah, Carl St & Hillway Ave,13913, Carl St & Stanyan St,13915
10,N Judah, Carl St & Stanyan St,13915, Carl St & Cole St,13911
10,N Judah, Carl St & Cole St,13911, Duboce Ave & Noe St (Sunset Tunnel East Portal),17318
10,N Judah, Duboce Ave & Noe St (Sunset Tunnel East Portal),17318, Duboce Ave & Church St,14448
10,N Judah, Duboce Ave & Church St,14448, Van Ness Station,15419
10,N Judah, Van Ness Station,15419, Civic Center Station,15727
10,N Judah, Civic Center Station,15727, Powell Station,15417
10,N Judah, Powell Station,15417, Montgomery Station,15731
10,N Judah, Montgomery Station,15731, Embarcadero Station,16992
10,N Judah, Embarcadero Station,16992, The Embarcadero & Folsom St,14509
10,N Judah, The Embarcadero & Folsom St,14509, The Embarcadero & Brannan St,14506
10,N Judah, The Embarcadero & Brannan St,14506, King St & 2nd St,15234
10,N Judah, King St & 2nd St,15234, King St & 4th St,15239
10,N Judah,King St & 4th St,15240, King St & 2nd St,15237
10,N Judah, King St & 2nd St,15237, The Embarcadero & Brannan St,17145
10,N Judah, The Embarcadero & Brannan St,17145, The Embarcadero & Folsom St,14510
10,N Judah, The Embarcadero & Folsom St,14510, Embarcadero Station,17217
10,N Judah, Embarcadero Station,17217, Montgomery Station,16994
10,N Judah, Montgomery Station,16994, Powell Station,16995
10,N Judah, Powell Station,16995, Civic Center Station,16997
10,N Judah, Civic Center Station,16997, Van Ness Station,16996
10,N Judah, Van Ness Station,16996, Duboce Ave & Church St,14447
10,N Judah, Duboce Ave & Church St,14447, Duboce Ave & Noe St (Sunset Tunnel East Portal),17252
10,N Judah, Duboce Ave & Noe St (Sunset Tunnel East Portal),17252, Carl St & Cole St,13909
10,N Judah, Carl St & Cole St,13909, Carl St & Stanyan St,13914
10,N Judah, Carl St & Stanyan St,13914, Carl St & Hillway Ave,13912
10,N Judah, Carl St & Hillway Ave,13912, Irving St & 2nd Ave,15118
10,N Judah, Irving St & 2nd Ave,15118, Irving St & 6th Ave,18032
10,N Judah, Irving St & 6th Ave,18032, 9th Ave & Irving St,17999
10,N Judah, 9th Ave & Irving St,17999, Judah St & 9th Ave,15193
10,N Judah, Judah St & 9th Ave,15193, Judah St & 12th Ave,15195
10,N Judah, Judah St & 12th Ave,15195, Judah St & Funston Ave,15219
10,N Judah, Judah St & Funston Ave,15219, Judah St & 16th Ave,15198
10,N Judah, Judah St & 16th Ave,15198, Judah St & 19th Ave,15199
10,N Judah, Judah St & 19th Ave,15199, Judah St & 23rd Ave,15202
10,N Judah, Judah St & 23rd Ave,15202, Judah St & 25th Ave,15203
10,N Judah, Judah St & 25th Ave,15203, Judah St & 28th Ave,15205
10,N Judah, Judah St & 28th Ave,15205, Judah St & 31st Ave,15207
10,N Judah, Judah St & 31st Ave,15207, Judah St & 34th Ave,15209
10,N Judah, Judah St & 34th Ave,15209, Judah St & Sunset Blvd,15224
10,N Judah, Judah St & Sunset Blvd,15224, Judah St & 40th Ave,15211
10,N Judah, Judah St & 40th Ave,15211, Judah St & 43rd Ave,15213
10,N Judah, Judah St & 43rd Ave,15213, Judah St & 46th Ave,15215
10,N Judah, Judah St & 46th Ave,15215, Judah St & La Playa St (Ocean Beach),15221
10,N Judah, Judah St & La Playa St (Ocean Beach),15221, Judah St & La Playa St (Ocean Beach),17219
11,N Owl, Judah St & La Playa St (Ocean Beach),15223, Judah St & 46th Ave,15216
11,N Owl, Judah St & 46th Ave,15216, Judah St & 43rd Ave,15214
11,N Owl, Judah St & 43rd Ave,15214, Judah St & 40th Ave,15212
11,N Owl, Judah St & 40th Ave,15212, Judah St & Sunset Blvd,15225
11,N Owl, Judah St & Sunset Blvd,15225, Judah St & 34th Ave,15210
11,N Owl, Judah St & 34th Ave,15210, Judah St & 31st Ave,15208
11,N Owl, Judah St & 31st Ave,15208, Judah St & 28th Ave,15206
